time_s,stage,Ip_MA,loop_voltage_V,loop_voltage_required_V,loop_voltage_cs_V,loop_voltage_inductive_V,loop_voltage_resistive_V,plasma_inductance_H,plasma_resistance_ohm,electron_temperature_eV,flux_consumed_Wb,stage_3_flux_used_Wb,flux_remaining_Wb,flux_margin_fraction,q95,internal_inductance,poloidal_beta,Bv_required_T,pf_balance_residual,x_point_residual,strike_point_residual,vertical_stability_margin,vs_reserved_fraction,major_radius_m,minor_radius_m,elongation,triangularity,vertical_position_m,lower_x_point_R_m,lower_x_point_Z_m,strike_point_lower_outer_R_m,strike_point_lower_outer_Z_m,strike_point_lower_inner_R_m,strike_point_lower_inner_Z_m,I_CS1_kA,I_CS2_kA,I_CS3_kA,I_PF1_kA,I_PF2_kA,I_PF3_kA,I_PF4_kA,I_Div1_kA,I_Div2_kA,I_VS_bias_kA,note
3.74,flattop,8.704007834924354,1.0233482680711823,1.0233482680711823,1.024065251547675,0.08317903141341886,0.9401692366577634,3.836741046276313e-06,1.0801566984870876e-07,3089.0618506742385,46.26043134606736,0.7604313460673566,73.73956865393265,0.6144964054494387,3.209948416764849,0.7880156698487087,0.3683716879362511,1.1837605665049218,0.0,0.004499999999999984,0.01878704456652884,0.35959120083771584,0.7,1.8512023504773063,0.5712023504773063,1.75,0.35,0.001202350477306315,1.553607051431919,-1.0473094275762411,1.7000394654314346,-1.18,1.2399605345685654,-1.1,7.827174694075599,6.2695662587674645,4.827174694075599,10.5,12.0,8.5,-7.0,1.1625184545460974,-1.1717276794733462,0.0,flattop_minimum_physics_hold
3.76,flattop,8.704081696253585,1.0218170621326383,1.0218170621326383,1.0225826651019103,0.08035405720627191,0.9414630049263665,3.836896399122642e-06,1.0816339250717184e-07,3088.7080135634096,46.280882999369396,0.7808829993693962,73.7191170006306,0.614325975005255,3.210131800196707,0.7881633925071718,0.3681672451810946,1.1836824345674506,0.0,0.0045000000000000265,0.01878704456652884,0.35958366698213423,0.7,1.851224508876076,0.5712245088760757,1.75,0.35,0.0012245088760757757,1.5536735266282273,-1.0474009228345997,1.7000394654314346,-1.18,1.2399605345685654,-1.1,7.822526591052409,6.263368788069878,4.822526591052409,10.5,12.0,8.5,-7.0,1.1625184545460974,-1.1717276794733462,0.0,flattop_minimum_physics_hold
3.78,flattop,8.704152979495978,1.020189588297163,1.020189588297163,1.0210033252149007,0.07747795264014153,0.9427116356570214,3.8370463349554375e-06,1.0830595899195811e-07,3088.2981465699004,46.3013030658737,0.8013030658736966,73.6986969341263,0.6141558077843858,3.2103087841646842,0.7883059589919581,0.36795132760449595,1.1835982805894436,0.0,0.00450000000000009,0.018490761650878238,0.3595763960914101,0.7,1.851245893848794,0.5712458938487937,1.75,0.35,0.0012458938487937188,1.5537376815463813,-1.0474940597258031,1.7003542549854263,-1.18,1.2396457450145737,-1.1,7.817885666846887,6.257180889129181,4.817885666846887,10.5,12.0,8.5,-7.0,1.1631095609082953,-1.1721735508571172,0.0,flattop_minimum_physics_hold
3.8,flattop,8.704221639627509,1.0184668794503522,1.0184668794503522,1.0193282338737575,0.07455254148663704,0.9439143379637153,3.8371907584820905e-06,1.0844327925502015e-07,3087.8325085744873,46.32168963055117,0.8216896305511696,73.67831036944884,0.613985919745407,3.2104792567282128,0.7884432792550202,0.3677240715846243,1.183508157681421,0.0,0.004499999999999912,0.0179028683781478,0.35956939275799393,0.7,1.851266491888253,0.571266491888253,1.75,0.35,0.0012664918882530224,1.553799475664759,-1.0475887794225947,1.7009788696740968,-1.18,1.239021130325903,-1.1,7.813252356692915,6.251003142257218,4.813252356692915,10.5,12.0,8.5,-7.0,1.1642824515322494,-1.1730582619665861,0.0,flattop_minimum_physics_hold
3.82,flattop,8.704287633280968,1.016650029609178,1.016650029609178,1.0175584545297651,0.07157967959392939,0.9450703500152488,3.837329577903765e-06,1.0857526656193652e-07,3087.311393684109,46.342040799641765,0.8420407996417651,73.65795920035823,0.6138163266696519,3.2106431100626436,0.7885752665619365,0.3674856206612527,1.183412122719979,0.0,0.004500000000000034,0.01703263617643859,0.35956266140534127,0.7,1.8512862899842906,0.5712862899842904,1.75,0.35,0.0012862899842904783,1.5538588699528715,-1.0476850220979832,1.7019034589506796,-1.18,1.2380965410493203,-1.1,7.808627090990506,6.244836121320675,4.808627090990506,10.5,12.0,8.5,-7.0,1.1660186292321697,-1.1743678603790566,0.0,flattop_minimum_physics_hold
3.84,flattop,8.704350918773347,1.0147401932177484,1.0147401932177484,1.0156951114134634,0.06856125369582035,0.9461789395219281,3.837462704974825e-06,1.0870183754669527e-07,3086.735131046101,46.36235470187003,0.8623547018700322,73.63764529812997,0.6136470441510831,3.2108002405277265,0.7887018375466953,0.3672361254450951,1.1833102363119803,0.0,0.004500000000000058,0.01589378912742351,0.35955620628511853,0.7,1.8513052756320043,0.5713052756320043,1.75,0.35,0.0013052756320042884,1.553915826896013,-1.0477827269630327,1.7031134414899596,-1.18,1.2368865585100404,-1.1,7.804010295029536,6.238680393372714,4.804010295029536,10.5,12.0,8.5,-7.0,1.168290713448585,-1.1760816929452471,0.0,flattop_minimum_physics_hold
3.86,flattop,8.704411456132174,1.0127385843996115,1.0127385843996115,1.0137393888086799,0.06549918019614119,0.9472394042034704,3.8375900550600135e-06,1.0882291226434953e-07,3086.1040846402943,46.382629489646206,0.8826294896462059,73.6173705103538,0.6134780875862816,3.2109505487334378,0.7888229122643495,0.3669757435226776,1.1832025627564067,0.0,0.0044999999999999285,0.014504287529379432,0.35955003147451814,0.7,1.8513234368396525,0.5713234368396524,1.75,0.35,0.0013234368396524297,1.5539703105189573,-1.0478818323052561,1.704589735144484,-1.18,1.2354102648555159,-1.1,7.799402388716769,6.2325365182890256,4.799402388716769,10.5,12.0,8.5,-7.0,1.171062872056126,-1.1781727315017954,0.0,flattop_minimum_physics_hold
3.88,flattop,8.704469207120756,1.0106464761704768,1.0106464761704768,1.0116925302850444,0.062395403932665,0.9482510722378118,3.837711547189272e-06,1.0893841424151262e-07,3085.4186530491265,46.402863340251905,0.9028633402519048,73.59713665974809,0.6133094721645674,3.2110939396031233,0.7889384142415127,0.3667046393568033,1.1830891700038773,0.0,0.004500000000000035,0.012886044652555575,0.3595441408736828,0.7,1.851340762136227,0.5713407621362269,1.75,0.35,0.0013407621362268955,1.5540222864086808,-1.047982275527595,1.7063090578814262,-1.18,1.2336909421185738,-1.1,7.794803786306382,6.22640504840851,4.794803786306382,10.5,12.0,8.5,-7.0,1.1742913864575444,-1.1806079991215384,0.0,flattop_minimum_physics_hold
3.9,flattop,8.704524135262329,1.0084651996146126,1.0084651996146126,1.0095558378925444,0.059251896924092315,0.9492133026905203,3.837827104110252e-06,1.0904827052466019e-07,3084.67926920588,46.423054457009755,0.923054457009755,73.57694554299025,0.6131412128582521,3.2112303224338876,0.7890482705246602,0.36642298418267405,1.1829701296138833,0.0,0.0044999999999999225,0.011064581153810989,0.35953853820324233,0.7,1.851357240578699,0.571357240578699,1.75,0.35,0.0013572405786990292,1.554071721736097,-1.0480839931879573,1.7082442949541505,-1.18,1.2317557050458494,-1.1,7.790214896134143,6.220286528178858,4.790214896134143,10.5,12.0,8.5,-7.0,1.1779253410521084,-1.1833490901793546,0.0,flattop_minimum_physics_hold
3.92,flattop,8.704576205863104,1.0061961430159139,1.0061961430159139,1.007330671315263,0.056070657091380746,0.9501254859245332,3.837936652338391e-06,1.0915241172620917e-07,3083.886400121239,46.44320107043606,0.9432010704360607,73.55679892956394,0.6129733244130329,3.2113596109542244,0.7891524117262092,0.36613095589973466,1.1828455167097383,0.0,0.004500000000000114,0.009068622600610463,0.35953322700196333,0.7,1.8513728617589316,0.5713728617589313,1.75,0.35,0.0013728617589313763,1.5541185852767943,-1.0481869210392885,1.7103649265179657,-1.18,1.2296350734820343,-1.1,7.785636120355437,6.21418149380725,4.785636120355437,10.5,12.0,8.5,-7.0,1.1819074262050429,-1.1863527760318138,0.0,flattop_minimum_physics_hold
3.94,flattop,8.704625386034172,1.0038407509583576,1.0038407509583576,1.0050184469871355,0.05285370696841248,0.9509870439899452,3.838040122204582e-06,1.0925077206834457e-07,3083.0405465883105,46.463301439375805,0.9633014393758046,73.53669856062419,0.6128058213385349,3.211481723378834,0.7892507720683446,0.3658287389593077,1.182715409931297,0.0,0.0045000000000000664,0.006929646451665769,0.3595282106245144,0.7,1.8513876158102518,0.5713876158102517,1.75,0.35,0.001387615810251687,1.5541628474307552,-1.048290994070152,1.7126375089463064,-1.18,1.2273624910536935,-1.1,7.781067854687314,6.208090472916419,4.781067854687314,10.5,12.0,8.5,-7.0,1.1861748420547036,-1.1895716867587076,0.0,flattop_minimum_physics_hold
3.96,flattop,8.704671644712283,1.0014005233814778,1.0014005233814778,1.0026206371699176,0.049603092387888716,0.9517974309935892,3.838137447900389e-06,1.0934328942456612e-07,3082.1422428663154,46.4833538521192,0.9833538521192011,73.5166461478808,0.6126387178990067,3.211596582460582,0.7893432894245661,0.3655165242480904,1.1825798913854544,0.0,0.004500000000000012,0.004681385638608124,0.35952349223934715,0.7,1.851401493413685,0.5714014934136848,1.75,0.35,0.001401493413684918,1.5542044802410548,-1.0483961465457905,1.7150262022567029,-1.18,1.224973797743297,-1.1,7.776510488154724,6.202013984206299,4.776510488154724,10.5,12.0,8.5,-7.0,1.1906602889039104,-1.192955058214989,0.0,flattop_minimum_physics_hold
3.98,flattop,8.704714952679463,0.9988770146038386,0.9988770146038386,1.0001387689926582,0.046320881155673996,0.9525561334481646,3.8382285675207405e-06,1.0942990535892864e-07,3081.192056343138,46.50335662749905,1.003356627499052,73.49664337250096,0.6124720281041747,3.2117041155395993,0.7894299053589287,0.3651945089675861,1.1824390465944659,0.0,0.004500000000000094,0.0023592965775054665,0.3595190748266946,0.7,1.8514144858038395,0.5714144858038392,1.75,0.35,0.0014144858038392966,1.554243457411518,-1.0485023120496466,1.7174933353287138,-1.18,1.222506664671286,-1.1,7.771964402841121,6.195952537121495,4.771964402841121,10.5,12.0,8.5,-7.0,1.1952930285763756,-1.1964495326116642,0.0,flattop_minimum_physics_hold
4.0,flattop,8.704755282581475,0.996271832308604,0.996271832308604,0.9975744234562214,0.043009161707918825,0.9532626706006853,3.838313423104137e-06,1.0951056516295154e-07,3080.1905871769527,46.52330811596818,1.0233081159681774,73.47669188403182,0.6123057657002652,3.2118042545894405,0.7895105651629516,0.36486289650954784,1.1822929644421156,0.0,0.0044999999999999945,0.0,0.35951496117668946,0.7,1.8514265847744429,0.5714265847744426,1.75,0.35,0.0014265847744427303,1.5542797543233282,-1.0486094235253127,1.72,-1.18,1.22,-1.1,7.767429973643592,6.18990663152479,4.767429973643592,10.5,12.0,8.5,-7.0,1.2,-1.2,0.0,flattop_minimum_physics_hold
4.02,flattop,8.704792608945086,0.9935866364922122,0.9935866364922122,0.9949292344004081,0.03967004175219068,0.9539165947400216,3.838391960670279e-06,1.0958521789017377e-07,3079.13846791715,46.543206700656185,1.0432067006561851,73.45679329934381,0.6121399441611984,3.2118969362603305,0.7895852178901738,0.3645218963275118,1.1821417371177676,0.0,0.004499999999999933,0.0023592965775054665,0.35951115388760113,0.7,1.8514377826835262,0.571437782683526,1.75,0.35,0.0014377826835260635,1.5543133480505782,-1.0487174133188852,1.722506664671286,-1.18,1.2174933353287138,-1.1,7.762907568032682,6.183876757376909,4.762907568032682,10.5,12.0,8.5,-7.0,1.2047069714236243,-1.2035504673883357,0.0,flattop_minimum_physics_hold
4.04,flattop,8.704826908194166,0.990823138380284,0.990823138380284,0.992204887436248,0.03630564689694295,0.9545174914833411,3.838464130255139e-06,1.0965381638833273e-07,3078.036363104804,46.56305079840491,1.063050798404909,73.4369492015951,0.6119745766799591,3.2119821019194212,0.7896538163883328,0.3641717238045017,1.1819854600583388,0.0,0.004499999999999946,0.004681385638608124,0.35950765536419504,0.7,1.85144807245825,0.5714480724582499,1.75,0.35,0.0014480724582499108,1.5543442173747497,-1.0488262132216954,1.724973797743297,-1.18,1.2150262022567029,-1.1,7.758397545817062,6.17786339442275,4.758397545817062,10.5,12.0,8.5,-7.0,1.2093397110960895,-1.2070449417850109,0.0,flattop_minimum_physics_hold
4.06,flattop,8.704858158664573,0.9879830993066018,0.9879830993066018,0.9894031188434429,0.032918119265347504,0.9550649800412543,3.838529885943411e-06,1.0971631732914675e-07,3076.8849688529367,46.58283886078178,1.0828388607817772,73.41716113921822,0.6118096761601518,3.212059697688053,0.7897163173291467,0.36381260011698846,1.1818242318882242,0.0,0.004499999999999909,0.006929646451665769,0.3595044678162135,0.7,1.8514574475993721,0.571457447599372,1.75,0.35,0.0014574475993720107,1.554372342798116,-1.0489357545133933,1.7273624910536935,-1.18,1.2126375089463064,-1.1,7.753900258913228,6.171867011884305,4.753900258913228,10.5,12.0,8.5,-7.0,1.2138251579452963,-1.2104283132412923,0.0,flattop_minimum_physics_hold
4.08,flattop,8.70488634061784,0.9850683295635928,0.9850683295635928,0.9865257144350973,0.0295096161021089,0.9555587134614839,3.838589185898356e-06,1.0977268123568194e-07,3075.685012406835,46.60256937507048,1.1025693750704804,73.39743062492951,0.6116452552077459,3.2121296744760115,0.789772681235682,0.3634447520951903,1.1816581543572093,0.0,0.004500000000000112,0.009068622600610463,0.35950159325698017,0.7,1.8514659021853523,0.5714659021853522,1.75,0.35,0.0014659021853522902,1.554397706556057,-1.0490459680053508,1.7296350734820343,-1.18,1.2103649265179657,-1.1,7.749416051120342,6.165888068160456,4.749416051120342,10.5,12.0,8.5,-7.0,1.218092573794957,-1.2136472239681861,0.0,flattop_minimum_physics_hold
4.1,flattop,8.704911436253642,0.9820806872146955,0.9820806872146955,0.9835745083891441,0.02608230836378818,0.9559983788509073,3.838641992388992e-06,1.0982287250728688e-07,3074.4372516847106,46.62224086523826,1.1222408652382612,73.37775913476173,0.6114813261230144,3.212191988012727,0.7898228725072869,0.3630684120798021,1.1814873322764237,0.0,0.004499999999999931,0.011064581153810989,0.3594990335021283,0.7,1.8514734308760932,0.571473430876093,1.75,0.35,0.001473430876093033,1.554420292628279,-1.0491567840843643,1.7317557050458494,-1.18,1.2082442949541505,-1.1,7.744945257900391,6.159927010533855,4.744945257900391,10.5,12.0,8.5,-7.0,1.2220746589478915,-1.2166509098206453,0.0,flattop_minimum_physics_hold
4.12,flattop,8.704933429721038,0.9790220768783976,0.9790220768783976,0.9805513820465467,0.022638379302584385,0.9563836975758132,3.838688271814617e-06,1.0986685944207868e-07,3073.1424747989786,46.641851892879195,1.1418518928791954,73.3581481071208,0.6113179008926733,3.212246598875411,0.7898668594420787,0.3626838177752438,1.1813118734523553,0.0,0.0044999999999999546,0.012886044652555575,0.359496790168454,0.7,1.8514800289163118,0.5714800289163118,1.75,0.35,0.001480028916311802,1.5544400867489354,-1.0492681327566231,1.7336909421185738,-1.18,1.2063090578814262,-1.1,7.740488206163816,6.153984274885088,4.740488206163816,10.5,12.0,8.5,-7.0,1.2257086135424555,-1.2193920008784616,0.0,flattop_minimum_physics_hold
4.14,flattop,8.704952307128483,0.9758944484810973,0.9758944484810973,0.9774582626797473,0.019180023040850685,0.9567144254402467,3.838727994726659e-06,1.0990461425696651e-07,3071.8014995584713,46.66140105813279,1.161401058132789,73.33859894186722,0.6111549911822268,3.2122934725141223,0.7899046142569666,0.36229121209952125,1.1811318886189819,0.0,0.004499999999999942,0.014504287529379224,0.3594948646728947,0.7,1.851485692138545,0.5714856921385449,1.75,0.35,0.0014856921385449768,1.554457076415635,-1.0493799436919191,1.7354102648555156,-1.18,1.2045897351444843,-1.1,7.736045214060726,6.148060285414302,4.736045214060726,10.5,12.0,8.5,-7.0,1.2289371279438734,-1.2218272684982043,0.0,flattop_minimum_physics_hold
4.16,flattop,8.7049680565526,0.9726997959800548,0.9726997959800548,0.9742971222305761,0.015709443137734497,0.9569903528423204,3.838761135847821e-06,1.0993611310520007e-07,3070.415172951893,46.6808870005774,1.1808870005773997,73.3191129994226,0.6109926083285216,3.2123325792737334,0.7899361131052001,0.3618908430307942,1.1809474913680524,0.0,0.0045000000000000985,0.01589378912742351,0.3594932582316348,0.7,1.8514904169657802,0.57149041696578,1.75,0.35,0.0014904169657800127,1.5544712508973402,-1.0494921462680693,1.7368865585100404,-1.18,1.2031134414899596,-1.1,7.73161659077786,6.142155454370481,4.73161659077786,10.5,12.0,8.5,-7.0,1.231709286551415,-1.2239183070547528,0.0,flattop_minimum_physics_hold
4.18,flattop,8.704980668045716,0.9694401560576116,0.9694401560576116,0.9710699760188333,0.01222885114922077,0.9572113049083908,3.838787674088523e-06,1.0996133609143172e-07,3068.9843706128413,46.700308400097775,1.200308400097775,73.29969159990222,0.6108307633325185,3.212363894412776,0.7899613360914317,0.36148296345074776,1.1807587980775713,0.0,0.004500000000000027,0.01703263617643859,0.35949197185933696,0.7,1.851494200413715,0.5714942004137147,1.75,0.35,0.0014942004137147586,1.5544826012411443,-1.0496046696155217,1.7380965410493203,-1.18,1.2019034589506796,-1.1,7.727202636341411,6.136270181788548,4.727202636341411,10.5,12.0,8.5,-7.0,1.2339813707678302,-1.2256321396209433,0.0,flattop_minimum_physics_hold
4.2,flattop,8.704990133642141,0.9661176067859095,0.9661176067859095,0.9677788814217605,0.00874046518090301,0.9573771416050065,3.838807592560614e-06,1.0998026728428272e-07,3067.5099962667414,46.71966397772621,1.2196639777262135,73.28033602227379,0.6106694668522815,3.2123873981191737,0.7899802672842827,0.36106783098486683,1.1805659278385188,0.0,0.004499999999999977,0.0179028683781478,0.35949100636850156,0.7,1.8514970400926425,0.5714970400926423,1.75,0.35,0.0014970400926424075,1.5544911202779272,-1.049717442662118,1.739021130325903,-1.18,1.2009788696740968,-1.1,7.722803641425857,6.1304048552344765,4.722803641425857,10.5,12.0,8.5,-7.0,1.2357175484677505,-1.2269417380334138,0.0,flattop_minimum_physics_hold
4.22,flattop,8.704996447363202,0.9627342662678061,0.9627342662678061,0.9644259365268577,0.005246508439248134,0.957487757828558,3.838820878588359e-06,1.099928947264059e-07,3065.99298116003,46.73895249645675,1.238952496456747,73.26104750354325,0.6105087291961938,3.2124030755228383,0.7899928947264059,0.36064570783971467,1.180369002379862,0.0,0.004499999999999914,0.018490761650878238,0.35949036236895326,0.7,1.851498934208961,0.5714989342089608,1.75,0.35,0.001498934208960884,1.5544968026268826,-1.0498303941779854,1.7396457450145737,-1.18,1.2003542549854263,-1.1,7.718419887168917,6.1245598495585565,4.718419887168917,10.5,12.0,8.5,-7.0,1.2368904390917046,-1.2278264491428827,0.0,flattop_minimum_physics_hold
4.24,flattop,8.704999605221019,0.9592922912471807,0.9592922912471807,0.9610132787574934,0.0017492077746149208,0.9575430834725658,3.8388275237166885e-06,1.0999921044203814e-07,3064.434283471965,46.7581727620319,1.2581727620318972,73.2418272379681,0.6103485603164008,3.2124109167051214,0.7899992104420381,0.36021686063731717,1.1801681459919031,0.0,0.004499999999999999,0.01878704456652884,0.359490040267456,0.7,1.8514998815663057,0.5714998815663057,1.75,0.35,0.001499881566305724,1.5544996446989172,-1.049943452820525,1.7399605345685654,-1.18,1.2000394654314346,-1.1,7.714051644992747,6.118735526656995,4.714051644992747,10.5,12.0,8.5,-7.0,1.2374815454539025,-1.2282723205266537,0.0,flattop_minimum_physics_hold
4.26,flattop,8.704999605221019,0.9557938756979508,0.9557938756979508,0.9575430834725657,-0.0017492077746149208,0.9575430834725658,3.8388275237166885e-06,1.0999921044203814e-07,3062.8348877094127,46.77732362370135,1.2773236237013492,73.22267637629865,0.6101889698024887,3.2124109167051214,0.7899992104420381,0.3597815602467591,1.1799634854480008,0.0,0.004499999999999999,0.01878704456652884,0.359490040267456,0.7,1.8514998815663057,0.5714998815663057,1.75,0.35,0.001499881566305724,1.5544996446989172,-1.0500565471794752,1.7399605345685654,-1.18,1.2000394654314346,-1.1,7.709699176431508,6.112932235242011,4.709699176431508,10.5,12.0,8.5,-7.0,1.2374815454539025,-1.2282723205266537,0.0,flattop_minimum_physics_hold
4.28,flattop,8.704996447363202,0.9522412493893099,0.9522412493893099,0.9540175625436302,-0.005246508439248134,0.957487757828558,3.838820878588359e-06,1.099928947264059e-07,3061.1958040850177,46.79640397495222,1.29640397495222,73.20359602504777,0.6100299668753981,3.2124030755228383,0.7899928947264059,0.3593400816130971,1.1797551499247352,0.0,0.004499999999999914,0.018490761650878238,0.35949036236895326,0.7,1.851498934208961,0.5714989342089608,1.75,0.35,0.001498934208960884,1.5544968026268826,-1.0501696058220147,1.7396457450145737,-1.18,1.2003542549854263,-1.1,7.7053627329654,6.107150310620534,4.7053627329654,10.5,12.0,8.5,-7.0,1.2368904390917046,-1.2278264491428827,0.0,flattop_minimum_physics_hold
4.3,flattop,8.704990133642141,0.9486366764241035,0.9486366764241035,0.9504389629067066,-0.00874046518090301,0.9573771416050065,3.838807592560614e-06,1.0998026728428272e-07,3059.518067879129,46.81541275421036,1.3154127542103566,73.18458724578964,0.6098715603815804,3.2123873981191737,0.7899802672842827,0.3588927035836985,1.1795432709205451,0.0,0.004499999999999977,0.0179028683781478,0.35949100636850156,0.7,1.8514970400926425,0.5714970400926423,1.75,0.35,0.0014970400926424075,1.5544911202779272,-1.050282557337882,1.739021130325903,-1.18,1.2009788696740968,-1.1,7.701042555861279,6.101390074481706,4.701042555861279,10.5,12.0,8.5,-7.0,1.2357175484677505,-1.2269417380334138,0.0,flattop_minimum_physics_hold
4.32,flattop,8.704980668045716,0.94498245375917,0.94498245375917,0.9468095650916368,-0.01222885114922077,0.9572113049083908,3.838787674088523e-06,1.0996133609143172e-07,3057.8027387858924,46.83434894551219,1.3343489455121897,73.16565105448781,0.6097137587873984,3.212363894412776,0.7899613360914317,0.3584397087321156,1.179327982172898,0.0,0.004500000000000027,0.01703263617643859,0.35949197185933696,0.7,1.851494200413715,0.5714942004137147,1.75,0.35,0.0014942004137147586,1.5544826012411443,-1.0503953303844784,1.7380965410493203,-1.18,1.2019034589506796,-1.1,7.696738876019953,6.095651834693271,4.696738876019953,10.5,12.0,8.5,-7.0,1.2339813707678302,-1.2256321396209433,0.0,flattop_minimum_physics_hold
4.34,flattop,8.7049680565526,0.9412809097045859,0.9412809097045859,0.943131681731878,-0.015709443137734497,0.9569903528423204,3.838761135847821e-06,1.0993611310520007e-07,3056.0509002439303,46.85321157914683,1.35321157914683,73.14678842085317,0.6095565701737764,3.2123325792737334,0.7899361131052001,0.35798138317960587,1.1791094195740466,0.0,0.0045000000000000985,0.01589378912742351,0.3594932582316348,0.7,1.8514904169657802,0.57149041696578,1.75,0.35,0.0014904169657800129,1.5544712508973402,-1.0505078537319308,1.7368865585100404,-1.18,1.2031134414899596,-1.1,7.692451913830263,6.0899358851070176,4.692451913830263,10.5,12.0,8.5,-7.0,1.231709286551415,-1.2239183070547528,0.0,flattop_minimum_physics_hold
4.36,flattop,8.704952307128483,0.937534402399396,0.937534402399396,0.9394076560519908,-0.019180023040850685,0.9567144254402467,3.838727994726659e-06,1.0990461425696651e-07,3054.2636587520124,46.871999732267874,1.3719997322678736,73.12800026773212,0.609400002231101,3.2122934725141223,0.7899046142569666,0.3575180164144117,1.1788877210854225,0.0,0.004499999999999942,0.014504287529379224,0.3594948646728947,0.7,1.851485692138545,0.5714856921385449,1.75,0.35,0.0014856921385449768,1.554457076415635,-1.050620056308081,1.7354102648555156,-1.18,1.2045897351444843,-1.1,7.688181879030027,6.084242505373369,4.688181879030027,10.5,12.0,8.5,-7.0,1.2289371279438734,-1.2218272684982043,0.0,flattop_minimum_physics_hold
4.38,flattop,8.704933429721038,0.9337453182732288,0.9337453182732288,0.9356398603363125,-0.022638379302584385,0.9563836975758132,3.838688271814617e-06,1.0986685944207868e-07,3052.4421431701717,46.8907125294746,1.3907125294745981,73.1092874705254,0.6092440622543783,3.212246598875411,0.7898668594420787,0.35704990110891355,1.178663026650713,0.0,0.0044999999999999546,0.012886044652555575,0.359496790168454,0.7,1.8514800289163118,0.5714800289163118,1.75,0.35,0.0014800289163118022,1.5544400867489354,-1.050731867243377,1.7336909421185738,-1.18,1.2063090578814262,-1.1,7.683928970573953,6.07857196076527,4.683928970573953,10.5,12.0,8.5,-7.0,1.2257086135424555,-1.2193920008784616,0.0,flattop_minimum_physics_hold
4.4,flattop,8.704911436253642,0.9299160704871191,0.9299160704871191,0.931830694380174,-0.02608230836378818,0.9559983788509073,3.838641992388992e-06,1.0982287250728688e-07,3050.5875040066917,46.9093491433622,1.4093491433621992,73.09065085663781,0.6090887571386484,3.212191988012727,0.7898228725072869,0.3565773329347716,1.1784354781076891,0.0,0.004499999999999931,0.011064581153810989,0.3594990335021283,0.7,1.8514734308760932,0.571473430876093,1.75,0.35,0.001473430876093033,1.554420292628279,-1.0508432159156358,1.7317557050458494,-1.18,1.2082442949541505,-1.1,7.679693376508588,6.072924502011451,4.679693376508588,10.5,12.0,8.5,-7.0,1.2220746589478915,-1.2166509098206453,0.0,flattop_minimum_physics_hold
4.42,flattop,8.70488634061784,0.926049097359375,0.926049097359375,0.9279825839232471,-0.0295096161021089,0.9555587134614839,3.838589185898356e-06,1.0977268123568194e-07,3048.700912691419,46.927908795040665,1.4279087950406648,73.07209120495934,0.6089340933746611,3.2121296744760115,0.789772681235682,0.3561006103761735,1.17820521909883,0.0,0.004500000000000112,0.009068622600610463,0.35950159325698017,0.7,1.8514659021853523,0.5714659021853522,1.75,0.35,0.0014659021853522902,1.554397706556057,-1.0509540319946493,1.7296350734820343,-1.18,1.2103649265179657,-1.1,7.675475273854392,6.067300365139189,4.675475273854392,10.5,12.0,8.5,-7.0,1.218092573794957,-1.2136472239681861,0.0,flattop_minimum_physics_hold
4.44,flattop,8.704858158664573,0.9221468607759068,0.9221468607759068,0.9240979790676407,-0.032918119265347504,0.9550649800412543,3.838529885943411e-06,1.0971631732914675e-07,3046.7835608358637,46.946390754622016,1.4463907546220156,73.05360924537798,0.6087800770448165,3.212059697688053,0.7897163173291467,0.355620034541305,1.1779723949808003,0.0,0.004499999999999909,0.006929646451665769,0.3595044678162135,0.7,1.8514574475993721,0.571457447599372,1.75,0.35,0.0014574475993720107,1.554372342798116,-1.0510642454866068,1.7273624910536935,-1.18,1.2126375089463064,-1.1,7.671274828494994,6.061699771326658,4.671274828494994,10.5,12.0,8.5,-7.0,1.2138251579452963,-1.2104283132412923,0.0,flattop_minimum_physics_hold
4.46,flattop,8.704826908194166,0.9182118445863982,0.9182118445863982,0.9201793526811524,-0.03630564689694295,0.9545174914833411,3.838464130255139e-06,1.0965381638833273e-07,3044.8366594805543,46.964794341675635,1.4647943416756348,73.03520565832437,0.6086267138193697,3.2119821019194212,0.7896538163883328,0.35513590897216374,1.1777371527328433,0.0,0.004499999999999946,0.004681385638608124,0.35950765536419504,0.7,1.85144807245825,0.5714480724582499,1.75,0.35,0.0014480724582499108,1.5543442173747497,-1.0511737867783046,1.724973797743297,-1.18,1.2150262022567029,-1.1,7.667092195073716,6.056122926764954,4.667092195073716,10.5,12.0,8.5,-7.0,1.2093397110960895,-1.2070449417850109,0.0,flattop_minimum_physics_hold
4.48,flattop,8.704792608945086,0.9142465529878309,0.9142465529878309,0.9162291987871145,-0.03967004175219068,0.9539165947400216,3.838391960670279e-06,1.0958521789017377e-07,3042.8614383301147,46.983118925651375,1.4831189256513753,73.01688107434862,0.6084740089529052,3.2118969362603305,0.7895852178901738,0.35464853945283564,1.177499640864142,0.0,0.004499999999999933,0.0023592965775054665,0.35951115388760113,0.7,1.8514377826835262,0.571437782683526,1.75,0.35,0.0014377826835260635,1.5543133480505782,-1.0512825866811149,1.722506664671286,-1.18,1.2174933353287138,-1.1,7.662927516897411,6.050570022529881,4.662927516897411,10.5,12.0,8.5,-7.0,1.2047069714236243,-1.2035504673883357,0.0,flattop_minimum_physics_hold
